Employee_ID,Age,Gender,Country,Job_Role,Experience_Years,Company_Size,Work_Hours_Per_Day,Meetings_Per_Day,Internet_Speed_Mbps,Work_Environment,Sleep_Hours,Exercise_Hours_Per_Week,Screen_Time_Hours,Stress_Level,Productivity_Score,Burnout_Risk
17799,37,Male,Australia,Manager,4,Large,7.1,6,97.9,Hybrid,7.7,2.2,12.5,Low,66,No
17800,39,Female,South Korea,Designer,15,Small,7.8,0,87.9,Coworking,7.1,2.2,11.2,Medium,80,No
17801,54,Female,China,Data Analyst,4,Large,6.1,5,196.7,Hybrid,5.9,1.6,5.3,Low,79,No
17802,23,Female,South Korea,Designer,1,MNC,5.8,4,52.3,Hybrid,6.1,2.2,6.4,Medium,57,Yes
17803,50,Male,Australia,Software Engineer,22,Large,5.1,2,186.3,Hybrid,4.7,0.8,10.5,Medium,46,Yes
17804,35,Male,Germany,Data Scientist,12,Large,5.0,0,95.3,Coworking,7.6,4.6,10.9,High,78,No
17805,42,Male,Canada,Data Analyst,15,Medium,9.2,1,163.9,Hybrid,6.3,1.8,13.0,Low,92,No
17806,49,Male,USA,HR,19,Medium,6.8,2,131.2,Coworking,8.2,0.9,13.1,Medium,73,No
17807,24,Other,Japan,Manager,0,Large,10.0,4,46.3,Office,6.0,4.7,7.7,High,85,No
17808,39,Male,Germany,Designer,17,Medium,6.4,1,53.8,Office,6.7,3.6,8.5,Low,84,No
17809,25,Male,South Korea,Software Developer,1,MNC,5.3,0,57.0,Coworking,8.2,2.0,10.8,Medium,77,No
17810,54,Male,UK,HR,29,MNC,7.9,7,54.2,Home,5.8,4.3,10.0,Medium,65,No
17811,45,Other,China,Marketing,5,Large,8.4,6,164.0,Office,4.2,1.6,10.2,Medium,65,No
17812,38,Male,UK,Data Analyst,0,Large,9.1,6,79.6,Coworking,8.4,1.8,10.1,Medium,86,No
17813,53,Other,Australia,Marketing,21,Large,5.4,3,82.3,Office,6.8,2.1,7.2,Low,63,No
17814,53,Female,Japan,HR,18,Large,5.6,7,123.4,Hybrid,7.4,3.7,10.8,High,78,No
17815,51,Female,Australia,Data Scientist,25,Large,8.3,4,127.5,Office,5.1,2.5,11.2,Low,64,No
17816,53,Female,USA,Designer,17,Small,7.7,5,196.3,Office,6.2,5.8,12.6,High,94,No
17817,29,Female,Canada,Data Scientist,0,Large,4.6,4,35.5,Office,8.6,1.8,10.2,High,65,No
17818,45,Other,Canada,Manager,0,MNC,6.6,3,133.1,Coworking,6.9,2.2,8.4,High,79,No
17819,41,Female,India,Data Scientist,1,Medium,6.8,0,46.1,Coworking,7.9,2.9,8.2,High,96,No
17820,22,Male,Germany,Software Developer,1,Small,7.3,4,115.1,Office,7.2,5.6,10.6,Medium,93,No
17821,42,Female,Canada,Software Developer,17,MNC,6.2,3,110.5,Coworking,4.1,3.5,8.0,Medium,54,Yes
17822,40,Other,Australia,Data Scientist,13,MNC,4.8,7,94.8,Coworking,6.1,0.3,8.1,Medium,39,Yes
17823,36,Other,Australia,Software Engineer,8,Large,8.1,1,159.3,Coworking,6.0,0.9,6.6,High,90,No
17824,39,Male,Australia,Manager,1,Large,8.9,3,102.6,Hybrid,5.3,3.1,8.3,Low,74,No
17825,51,Male,Japan,HR,19,MNC,6.6,5,112.8,Home,5.3,1.5,6.6,High,63,No
17826,43,Female,USA,Marketing,11,Large,7.0,1,68.6,Hybrid,5.0,0.0,5.5,High,52,Yes
17827,50,Male,Japan,HR,2,Medium,6.3,7,106.3,Office,5.8,2.9,11.1,Low,60,No
17828,52,Male,China,Data Scientist,5,Large,9.0,3,18.1,Office,6.6,3.2,5.2,Low,89,No
17829,32,Other,Japan,Data Analyst,9,Small,6.9,5,120.0,Office,8.3,0.3,8.8,Low,84,No
17830,49,Male,USA,Manager,8,Medium,4.2,0,35.2,Home,6.4,0.9,5.7,Low,63,No
17831,42,Male,Australia,Software Developer,17,Medium,4.7,3,70.8,Home,6.7,5.4,6.2,Low,71,No
17832,46,Other,South Korea,Manager,13,Medium,9.8,7,53.6,Hybrid,6.7,5.4,13.0,High,81,No
17833,34,Male,China,Software Developer,6,MNC,9.5,4,52.5,Office,8.7,2.8,8.5,High,99,No
17834,24,Male,India,Designer,2,Large,8.7,5,48.9,Hybrid,4.3,3.0,6.5,High,66,No
17835,34,Other,Germany,Software Engineer,12,Small,6.8,2,94.5,Office,6.7,5.0,7.9,Low,92,No
17836,31,Female,China,Data Scientist,6,Small,7.5,3,24.8,Office,6.0,4.7,7.7,Medium,73,No
17837,22,Female,India,Software Engineer,1,Medium,6.6,0,60.6,Coworking,8.5,0.8,12.7,Low,86,No
17838,46,Female,Germany,Marketing,21,MNC,4.5,6,181.3,Office,8.0,1.3,11.0,Low,74,No
17839,49,Female,India,Data Analyst,17,MNC,5.4,6,189.5,Hybrid,6.3,3.1,13.3,Low,61,No
17840,54,Female,Germany,Software Developer,6,MNC,6.1,3,167.0,Hybrid,8.5,0.2,8.4,Low,83,No
17841,26,Other,Canada,HR,1,Medium,8.6,6,99.3,Home,4.4,0.5,11.6,Low,48,Yes
17842,39,Female,South Korea,HR,11,Medium,9.3,2,136.3,Home,4.9,0.6,13.7,Medium,65,No
17843,25,Other,South Korea,HR,3,MNC,8.8,0,190.9,Office,4.6,3.8,5.6,Low,87,No
17844,36,Male,UK,HR,0,Small,7.6,1,177.6,Office,7.0,2.8,8.8,Medium,88,No
17845,43,Other,UK,Data Scientist,4,Medium,7.7,2,46.3,Office,5.1,5.4,8.1,High,82,No
17846,47,Other,Australia,Manager,2,MNC,6.7,2,175.6,Office,5.3,2.1,6.5,Low,72,No
17847,23,Other,UK,Software Engineer,0,Small,4.7,7,63.5,Coworking,7.4,5.2,10.8,Medium,65,No
17848,24,Female,Germany,Data Scientist,0,MNC,4.5,0,110.7,Coworking,7.6,1.3,12.4,Low,66,No
17849,34,Female,Canada,Designer,7,MNC,9.0,0,175.2,Coworking,6.4,4.1,9.0,Low,99,No
17850,24,Male,Germany,Data Scientist,1,Small,8.0,4,31.2,Hybrid,7.2,4.7,5.6,High,84,No
17851,51,Female,Canada,Manager,24,MNC,5.6,5,104.9,Office,6.9,4.5,5.0,Medium,84,No
17852,51,Male,Australia,Manager,2,Medium,5.5,2,39.7,Coworking,8.7,1.9,8.0,High,76,No
17853,23,Other,Germany,Marketing,1,Small,8.1,4,92.7,Office,5.5,3.4,12.7,High,63,No
17854,29,Female,China,Marketing,2,MNC,5.5,6,198.4,Office,7.3,3.1,5.7,Medium,83,No
17855,54,Female,China,Data Analyst,23,MNC,7.5,6,62.2,Office,4.3,2.6,13.7,Low,47,Yes
17856,45,Other,USA,Data Analyst,17,Large,4.9,1,188.8,Home,6.8,3.8,7.7,Medium,85,No
17857,44,Female,South Korea,Marketing,20,Large,9.3,3,117.1,Home,7.4,1.7,12.5,High,87,No
17858,53,Other,Japan,Data Scientist,18,Small,9.3,7,192.3,Office,5.3,5.6,9.5,Low,97,No
17859,52,Female,USA,Designer,3,Large,5.5,2,80.6,Home,6.3,3.5,12.1,Low,65,No
17860,30,Other,China,Software Developer,0,Large,7.4,5,127.2,Hybrid,7.7,1.6,8.0,Medium,80,No
17861,24,Male,Canada,Software Developer,1,Medium,4.5,6,191.8,Hybrid,6.2,0.8,12.8,High,53,Yes
17862,52,Male,India,Data Analyst,4,MNC,6.6,3,73.1,Coworking,4.4,2.1,8.3,Low,59,Yes
17863,49,Female,South Korea,Marketing,20,Small,7.7,2,151.7,Coworking,8.0,1.2,9.6,Low,98,No
17864,25,Male,UK,HR,3,Medium,4.3,6,174.3,Office,8.8,3.3,10.2,Medium,77,No
17865,48,Male,UK,Marketing,9,Medium,4.5,7,104.5,Office,7.4,1.8,6.5,High,62,No
17866,51,Female,UK,Data Scientist,11,Small,9.3,2,154.1,Hybrid,6.5,1.0,5.9,High,86,No
17867,39,Other,Germany,HR,15,Large,6.8,4,153.2,Home,7.9,2.1,5.3,High,97,No
17868,48,Other,Canada,Marketing,20,MNC,5.2,7,33.3,Coworking,4.8,2.4,10.5,High,39,Yes
17869,54,Other,India,Marketing,26,Medium,8.7,2,44.0,Home,4.4,5.3,12.2,Low,68,No
17870,43,Female,UK,Data Analyst,18,Medium,8.9,3,25.1,Coworking,6.8,3.1,10.5,Low,82,No
17871,42,Other,Japan,Designer,8,Large,6.7,7,51.5,Office,5.6,1.4,8.1,Low,49,Yes
17872,23,Male,Germany,HR,1,Large,5.9,1,183.5,Home,8.5,2.5,11.3,Medium,89,No
17873,33,Male,Germany,Data Analyst,11,Medium,9.9,4,171.8,Office,5.1,3.1,12.7,Medium,80,No
17874,42,Male,USA,Software Engineer,19,Large,9.6,4,153.9,Home,8.6,2.6,5.6,Medium,100,No
17875,24,Other,Canada,Software Developer,2,MNC,7.3,5,138.8,Home,6.4,4.7,5.1,Low,90,No
17876,27,Male,USA,HR,3,Large,8.1,4,50.3,Coworking,4.0,0.4,8.7,Medium,44,Yes
17877,38,Male,China,Designer,8,Small,5.5,2,139.9,Office,4.2,5.1,12.0,Medium,65,No
17878,22,Male,China,Data Analyst,1,Large,8.4,6,182.5,Office,6.6,1.1,5.7,Low,90,No
17879,35,Male,Japan,Software Developer,1,Large,6.1,7,192.9,Hybrid,5.0,3.8,8.0,High,68,No
17880,22,Male,UK,Software Developer,0,Small,9.8,5,89.4,Home,4.7,4.7,7.0,High,75,No
17881,38,Other,UK,Software Developer,0,Large,4.7,4,85.3,Coworking,5.8,5.7,11.8,High,63,No
17882,54,Other,Australia,Software Developer,2,Medium,8.6,6,27.2,Office,7.3,5.3,8.4,High,93,No
17883,25,Female,South Korea,Software Engineer,3,MNC,8.5,1,199.7,Hybrid,8.3,0.8,12.6,High,93,No
17884,31,Other,India,Data Analyst,4,Medium,6.4,2,132.7,Hybrid,4.0,5.3,8.5,Low,73,No
17885,22,Female,South Korea,Software Developer,0,Large,10.0,1,58.9,Office,5.0,2.2,9.3,High,81,No
17886,45,Female,Australia,Designer,15,Small,9.7,3,163.4,Office,6.1,2.1,5.6,High,99,No
17887,38,Female,UK,Data Analyst,1,Large,4.9,5,199.8,Office,6.1,3.4,6.7,High,73,No
17888,41,Other,Canada,Marketing,3,Medium,6.7,4,79.4,Office,7.8,4.4,12.9,Medium,81,No
17889,31,Female,UK,Manager,8,Medium,9.7,6,103.5,Office,7.5,5.9,5.3,Medium,100,No
17890,46,Other,South Korea,Designer,21,MNC,5.7,2,153.2,Home,6.0,5.6,6.5,Low,90,No
17891,30,Male,Australia,Software Developer,8,Small,5.7,7,39.1,Coworking,8.1,3.7,6.8,High,77,No
17892,51,Female,Japan,Data Scientist,22,Medium,8.3,5,152.8,Coworking,8.7,1.4,5.4,Medium,97,No
17893,38,Male,India,Data Scientist,16,Medium,5.0,0,98.1,Office,8.0,4.3,12.0,Medium,89,No
17894,52,Female,Canada,HR,27,Small,7.2,7,81.0,Coworking,5.7,4.4,6.1,Medium,68,No
17895,23,Other,UK,Data Scientist,0,Small,6.7,5,156.3,Coworking,8.3,4.9,7.6,High,100,No
17896,51,Male,South Korea,Designer,15,MNC,4.4,1,74.7,Home,4.5,4.7,8.3,Medium,54,Yes
17897,53,Other,USA,Data Analyst,28,Large,7.1,0,155.0,Coworking,5.9,0.7,10.0,Medium,74,No
17898,46,Female,Australia,HR,3,Medium,8.6,7,184.6,Home,5.7,5.6,12.6,High,85,No
17899,48,Female,India,Data Analyst,6,Medium,6.0,4,144.9,Hybrid,5.9,2.0,5.7,Low,76,No
17900,32,Other,South Korea,Data Analyst,8,Large,8.5,6,185.6,Coworking,4.7,5.8,7.7,Low,84,No
17901,26,Other,Canada,HR,4,Small,4.4,4,180.0,Office,6.2,5.5,13.9,Medium,77,No
17902,24,Other,Japan,Marketing,1,Small,7.4,3,106.4,Hybrid,4.0,1.5,10.1,Medium,57,Yes
17903,35,Other,China,Marketing,8,Large,5.1,1,149.2,Home,8.4,4.6,6.1,High,96,No
17904,49,Male,South Korea,Software Engineer,0,Large,7.4,5,161.4,Home,6.4,5.1,8.7,High,93,No
17905,39,Male,Canada,Designer,9,Large,8.1,2,36.6,Office,4.2,1.8,13.3,Medium,52,Yes
17906,47,Female,Japan,Data Scientist,2,Medium,5.0,0,179.2,Coworking,4.9,3.0,13.4,Medium,66,No
17907,29,Female,India,Data Scientist,1,Medium,9.7,2,11.6,Coworking,7.7,4.2,8.2,High,98,No
17908,40,Female,UK,HR,18,Small,7.4,6,58.2,Office,4.3,1.1,8.5,Low,43,Yes
17909,52,Other,South Korea,Data Scientist,17,Small,5.1,3,191.6,Home,8.0,4.9,13.1,Low,95,No
17910,24,Male,India,Data Analyst,1,MNC,5.7,5,142.4,Home,5.2,3.3,13.0,High,55,Yes
17911,37,Male,China,Data Scientist,10,Small,6.5,6,29.4,Hybrid,7.4,3.1,9.3,High,65,No
17912,37,Female,USA,HR,14,MNC,7.9,6,121.6,Hybrid,6.4,2.2,10.0,Low,79,No
17913,40,Male,Australia,Software Engineer,15,Medium,8.1,3,33.3,Office,7.3,4.5,11.1,Medium,80,No
17914,46,Female,India,Marketing,3,MNC,5.3,3,22.3,Office,4.4,0.6,5.3,High,34,Yes
17915,41,Male,Germany,Designer,18,Large,7.4,4,117.8,Coworking,7.4,1.7,6.8,High,91,No
17916,33,Male,India,Software Developer,3,Large,7.0,7,50.4,Home,7.7,4.7,10.5,High,84,No
17917,37,Male,Japan,HR,14,Medium,6.9,7,131.1,Home,7.8,0.8,8.4,High,67,No
17918,47,Male,USA,Software Engineer,0,MNC,6.0,0,132.9,Office,8.8,4.5,11.6,Low,100,No
17919,49,Female,Germany,Designer,6,Small,9.0,2,151.8,Hybrid,4.1,2.5,12.0,Medium,71,No
17920,45,Male,Canada,Software Developer,19,MNC,7.6,4,194.4,Hybrid,6.7,0.9,11.9,Medium,81,No
17921,43,Female,India,Manager,12,MNC,7.4,3,136.6,Home,6.5,0.3,10.3,Low,73,No
17922,23,Male,China,Data Analyst,1,Large,8.4,7,189.6,Office,7.4,3.7,11.6,Medium,89,No
17923,25,Male,UK,Marketing,2,Small,7.9,7,135.0,Coworking,8.2,5.7,9.1,Low,100,No
17924,31,Other,UK,Data Analyst,4,MNC,8.1,2,96.3,Office,7.6,3.4,9.8,Medium,92,No
17925,45,Other,Japan,Manager,15,MNC,4.3,6,171.4,Coworking,4.8,1.5,5.2,Low,57,Yes
17926,46,Other,USA,Manager,19,Medium,6.8,6,99.2,Hybrid,7.0,5.7,10.9,High,85,No
17927,41,Other,Germany,Manager,15,Large,6.2,1,196.9,Hybrid,7.4,4.0,11.5,High,89,No
17928,37,Female,India,Data Scientist,12,Medium,8.0,2,16.3,Hybrid,5.3,3.4,12.5,Medium,57,Yes
17929,48,Other,Japan,Marketing,10,Medium,4.7,6,139.4,Home,5.2,2.0,11.7,High,39,Yes
17930,43,Other,India,Data Analyst,5,Medium,8.1,5,177.0,Coworking,6.8,0.7,11.1,High,77,No
17931,45,Male,USA,Data Scientist,15,MNC,9.5,1,135.5,Coworking,8.5,0.9,12.3,High,100,No
17932,29,Male,India,Marketing,1,Small,9.0,4,158.9,Office,5.4,2.3,12.4,Low,77,No
17933,29,Female,Japan,Data Analyst,3,Large,5.2,7,198.0,Office,6.1,5.0,7.9,Medium,78,No
17934,44,Female,Japan,Marketing,11,Medium,7.6,1,56.6,Coworking,5.5,2.0,8.6,High,63,No
17935,45,Other,USA,Software Engineer,22,Small,6.2,2,112.9,Hybrid,8.1,4.2,10.4,High,90,No
17936,45,Other,Germany,Software Engineer,5,Medium,4.4,6,193.1,Coworking,7.0,1.4,11.6,Low,65,No
17937,46,Other,Japan,Software Developer,9,Small,7.4,1,68.1,Home,4.2,2.6,12.5,Medium,61,No
17938,34,Other,Germany,Marketing,8,Medium,6.4,4,38.5,Home,8.9,5.4,12.0,Medium,85,No
17939,33,Female,USA,Designer,6,Medium,9.5,5,78.6,Coworking,7.3,3.3,12.3,Medium,91,No
17940,24,Other,Canada,Marketing,1,Small,9.3,5,151.5,Hybrid,5.7,0.5,9.0,High,67,No
17941,53,Other,UK,Data Analyst,5,Medium,9.6,5,38.7,Coworking,5.9,4.0,13.8,Medium,74,No
17942,43,Male,Japan,Data Analyst,15,Large,7.1,6,40.4,Hybrid,8.9,2.8,10.9,High,88,No
17943,33,Female,China,Data Analyst,9,Small,4.6,0,28.3,Home,4.8,5.2,7.5,Low,58,Yes
17944,51,Other,UK,Data Scientist,16,Medium,9.3,4,111.1,Coworking,7.8,2.9,7.2,Low,100,No
17945,24,Other,Germany,Marketing,2,MNC,8.3,5,15.5,Office,6.4,2.5,5.5,Low,74,No
17946,37,Female,South Korea,Data Scientist,13,Small,6.3,3,76.0,Home,4.6,3.3,10.0,Medium,56,Yes
17947,41,Male,China,HR,15,MNC,5.9,6,140.6,Hybrid,7.3,3.3,9.4,Medium,74,No
17948,26,Other,Australia,Data Scientist,0,MNC,8.8,7,22.8,Office,7.0,1.9,10.5,Medium,69,No
17949,34,Other,Japan,Data Scientist,7,Small,5.1,0,165.9,Hybrid,4.9,1.1,12.4,Medium,57,Yes
17950,24,Other,South Korea,Manager,2,Small,7.2,6,42.9,Hybrid,6.4,5.9,9.1,Medium,72,No
17951,28,Female,UK,Software Developer,2,Large,4.7,6,197.7,Office,5.3,3.9,5.5,High,68,No
17952,50,Female,Canada,Marketing,5,Large,7.2,6,134.5,Coworking,7.8,5.7,12.7,High,96,No
17953,54,Male,Japan,Manager,19,Large,5.5,7,94.3,Hybrid,8.8,1.7,6.7,Medium,85,No
17954,47,Other,USA,Manager,10,Medium,8.4,4,29.1,Office,7.0,4.0,11.0,Medium,77,No
17955,31,Male,Australia,Software Developer,9,Large,6.4,3,74.9,Hybrid,8.6,3.7,11.2,Medium,84,No
17956,48,Other,USA,Software Engineer,13,Medium,8.0,0,94.8,Office,5.2,2.5,6.8,High,82,No
17957,22,Male,Australia,HR,0,Medium,9.1,4,134.0,Coworking,6.3,5.9,5.2,High,99,No
17958,52,Other,Japan,Data Scientist,6,Medium,9.8,1,181.5,Home,8.9,1.0,5.8,Medium,100,No
17959,47,Other,India,Data Scientist,12,Medium,9.3,2,11.5,Office,6.1,5.8,5.9,High,96,No
17960,49,Male,China,Data Scientist,11,Small,9.1,5,124.1,Hybrid,7.3,2.9,12.2,Medium,93,No
17961,23,Other,Japan,Data Analyst,1,Small,9.3,7,33.5,Home,8.4,0.1,11.6,High,70,No
17962,27,Female,Australia,Data Analyst,3,Medium,9.1,3,68.7,Office,6.0,3.8,12.4,Medium,83,No
17963,37,Male,Germany,Designer,13,Medium,8.3,6,116.4,Hybrid,5.8,4.2,13.2,High,70,No
17964,43,Other,India,Software Engineer,2,Small,5.9,5,184.6,Hybrid,7.7,2.3,13.9,High,68,No
17965,28,Other,USA,Data Scientist,3,Large,8.5,7,75.3,Hybrid,5.6,5.8,12.8,High,75,No
17966,26,Other,South Korea,Designer,0,Small,4.5,7,38.4,Hybrid,4.7,3.6,5.9,Low,38,Yes
17967,38,Male,Canada,Data Scientist,2,Large,7.4,5,143.2,Home,7.2,1.9,8.8,Medium,85,No
17968,34,Female,Canada,HR,5,Small,5.2,5,116.3,Coworking,5.3,5.8,6.4,Low,68,No
17969,45,Other,Japan,HR,11,MNC,7.7,7,199.7,Home,6.8,2.7,7.1,Medium,90,No
17970,45,Female,Australia,Software Developer,17,Large,8.9,1,140.9,Office,5.7,1.2,9.8,Low,78,No
17971,39,Male,Australia,HR,2,Medium,4.4,3,184.5,Coworking,7.2,5.3,6.8,Medium,94,No
17972,32,Other,South Korea,Data Scientist,3,Small,7.1,7,135.6,Coworking,4.3,5.7,7.1,High,74,No
17973,45,Other,Canada,Marketing,20,Medium,6.4,7,193.1,Hybrid,7.2,0.9,5.8,High,72,No
17974,30,Male,Canada,Manager,6,Medium,8.2,7,73.3,Office,8.9,0.8,6.3,High,89,No
17975,42,Male,China,Software Engineer,13,Large,4.5,3,63.6,Coworking,8.2,0.9,8.8,High,60,No
17976,31,Female,Japan,Data Scientist,2,Small,5.9,7,103.4,Hybrid,7.3,3.0,6.6,Medium,73,No
17977,43,Male,Australia,Software Engineer,16,Medium,4.4,0,181.7,Home,5.7,0.2,8.4,High,61,No
17978,25,Other,South Korea,HR,0,Large,8.8,1,48.9,Coworking,4.5,3.4,10.5,Low,72,No
17979,43,Female,South Korea,HR,20,Large,7.3,7,25.1,Office,4.5,5.0,11.8,High,54,Yes
17980,50,Male,Germany,Data Analyst,18,Small,8.9,3,123.3,Hybrid,7.3,5.1,8.8,Low,100,No
17981,52,Male,China,Software Developer,9,Medium,4.1,5,196.4,Coworking,8.8,3.6,7.9,Low,90,No
17982,51,Male,USA,Software Developer,16,Large,7.8,1,78.0,Home,5.4,4.1,10.4,High,69,No
17983,29,Male,Australia,Software Engineer,7,Large,8.3,4,164.1,Office,8.9,0.7,11.5,Low,97,No
17984,43,Female,India,Data Scientist,19,Large,9.6,2,38.2,Coworking,4.6,1.1,6.1,Low,69,No
17985,33,Other,Canada,Designer,10,MNC,9.6,7,27.9,Home,4.9,2.2,13.7,Medium,52,Yes
17986,37,Male,Germany,Data Analyst,6,Large,9.7,3,16.4,Home,7.7,1.7,8.6,Medium,82,No
17987,27,Female,USA,Data Analyst,3,MNC,9.1,4,19.3,Home,7.4,4.5,12.8,High,90,No
17988,38,Other,India,Marketing,5,Medium,5.4,6,173.3,Home,8.9,0.6,5.7,Low,90,No
17989,27,Other,USA,Data Scientist,5,Medium,9.6,6,71.3,Office,8.5,4.4,5.4,High,100,No
17990,45,Male,UK,Manager,18,Medium,8.6,3,62.6,Home,4.4,4.0,9.8,High,73,No
17991,23,Male,Germany,Software Developer,1,Large,8.2,4,110.9,Office,8.8,5.0,9.9,High,100,No
17992,23,Female,USA,Software Engineer,0,MNC,7.5,0,120.6,Office,8.1,3.5,9.7,Low,100,No
17993,52,Male,India,Software Developer,28,Large,8.7,6,33.0,Home,4.6,0.8,8.6,Medium,42,Yes
17994,24,Female,South Korea,Software Engineer,0,Large,6.1,7,159.6,Hybrid,4.6,0.3,5.1,Low,53,Yes
17995,24,Other,South Korea,Software Developer,2,Medium,5.6,2,112.2,Home,7.0,2.6,11.6,High,75,No
17996,53,Female,Canada,Designer,22,Medium,7.9,7,61.9,Home,8.8,5.2,9.8,High,93,No
17997,35,Male,India,HR,10,MNC,5.1,7,28.8,Office,7.8,4.4,8.0,High,71,No
17998,35,Other,UK,Designer,12,Small,5.5,7,61.8,Home,5.8,2.0,13.6,Medium,37,Yes
17999,32,Female,Canada,HR,7,Medium,5.8,6,108.8,Coworking,8.2,5.8,7.8,Low,88,No
18000,53,Other,USA,Software Developer,18,Medium,5.9,3,178.3,Office,5.6,0.9,10.2,Low,61,No
18001,34,Female,UK,Designer,2,Small,7.9,7,111.3,Office,6.9,3.9,9.0,Medium,88,No
18002,32,Male,Japan,Designer,6,Medium,8.9,2,115.4,Home,6.1,2.7,13.9,Medium,82,No
18003,42,Female,Germany,Designer,4,Small,7.4,0,99.4,Home,8.9,3.2,9.6,Medium,100,No
18004,51,Male,USA,Software Developer,4,Medium,7.1,4,182.2,Coworking,6.7,2.6,7.2,Low,81,No
18005,36,Female,UK,Software Developer,14,Small,9.8,4,93.1,Coworking,5.3,3.2,10.9,Medium,71,No
18006,46,Male,Australia,Data Scientist,9,Medium,4.4,0,135.8,Coworking,6.4,4.1,12.7,Medium,68,No
18007,32,Female,Australia,Data Scientist,6,MNC,9.9,4,176.4,Home,7.8,2.0,6.3,Low,100,No
18008,38,Other,UK,HR,16,Small,10.0,2,80.8,Coworking,4.1,5.6,6.7,Medium,88,No
18009,34,Other,China,Data Scientist,8,MNC,5.7,6,130.4,Home,5.0,2.8,11.1,High,50,Yes
18010,50,Male,India,Software Developer,18,MNC,8.5,7,84.2,Office,4.3,5.4,12.9,Low,63,No
18011,27,Other,China,Marketing,4,Medium,4.3,4,58.0,Hybrid,4.9,0.3,10.9,High,35,Yes
18012,31,Female,Canada,Data Scientist,4,MNC,6.1,1,127.0,Office,8.6,5.1,7.4,Medium,100,No
18013,30,Male,India,Software Engineer,8,Large,6.9,5,80.4,Home,5.6,2.4,13.2,Low,59,Yes
18014,37,Male,Germany,Data Scientist,14,Large,4.4,3,78.8,Office,4.4,5.9,12.5,Low,55,Yes
18015,38,Female,Canada,Data Analyst,1,Medium,8.8,1,69.6,Office,5.6,4.8,7.9,Medium,86,No
18016,42,Male,USA,Designer,11,Small,7.3,2,185.6,Home,8.7,1.8,5.2,Medium,100,No
18017,28,Male,Germany,Software Developer,0,Small,9.6,1,155.5,Hybrid,6.6,0.7,7.5,Low,96,No
18018,26,Female,Japan,Data Analyst,2,Small,5.1,0,99.3,Hybrid,5.9,3.8,10.6,High,75,No
18019,51,Other,Germany,Marketing,15,Small,6.5,2,114.7,Office,8.8,3.9,13.3,High,99,No
18020,37,Female,South Korea,Data Scientist,5,Large,7.2,1,99.9,Office,4.0,3.0,10.3,High,64,No
18021,39,Male,China,Data Scientist,8,Large,4.6,4,110.7,Office,8.5,1.3,5.9,High,80,No
18022,39,Other,China,Data Analyst,12,Medium,5.6,0,129.2,Hybrid,5.3,0.5,13.2,High,58,Yes
18023,49,Female,China,Software Engineer,18,Medium,5.9,7,76.5,Hybrid,6.8,1.1,8.9,Medium,54,Yes
18024,34,Female,USA,Software Developer,2,Large,6.3,0,132.8,Home,8.8,3.2,10.5,Medium,100,No
18025,25,Other,China,Data Scientist,2,Small,8.4,1,176.8,Hybrid,8.1,0.4,5.5,Medium,100,No
18026,48,Other,Australia,Data Scientist,8,Large,8.7,4,138.8,Home,7.3,4.2,5.8,High,99,No
18027,46,Other,Germany,Marketing,10,MNC,4.9,3,143.6,Hybrid,7.8,5.9,10.5,Low,85,No
18028,49,Other,Canada,Software Engineer,4,Large,6.6,0,141.2,Home,5.2,3.5,9.7,High,71,No
18029,33,Female,Germany,Data Analyst,6,Small,7.0,7,40.2,Home,8.7,3.4,12.3,Low,83,No
18030,36,Other,Canada,Data Scientist,3,MNC,6.5,1,190.3,Office,4.2,2.8,12.9,Medium,63,No
18031,25,Male,Australia,Software Engineer,3,Small,5.8,7,150.5,Hybrid,7.4,2.6,11.9,Medium,73,No
18032,35,Female,Canada,Software Developer,1,Medium,7.0,4,136.8,Coworking,4.9,1.3,7.5,Low,58,Yes
18033,30,Other,South Korea,Data Analyst,1,MNC,7.7,6,17.1,Office,8.5,1.9,13.1,Low,73,No
18034,22,Female,India,Designer,0,Medium,9.5,6,174.8,Office,4.4,3.7,13.3,Low,76,No
18035,49,Female,Germany,Manager,20,Medium,4.6,7,137.3,Office,8.5,2.1,10.8,Medium,69,No
18036,26,Other,UK,Marketing,4,MNC,5.4,3,92.7,Coworking,6.3,3.4,8.9,Low,72,No
18037,30,Male,Canada,Data Analyst,6,Medium,8.1,1,91.5,Hybrid,9.0,5.4,12.3,High,100,No
18038,30,Male,Japan,Designer,6,Small,8.0,4,42.3,Coworking,4.7,5.1,10.7,High,73,No
18039,37,Male,Germany,Designer,12,MNC,8.5,3,123.7,Coworking,8.8,4.7,11.1,High,100,No
18040,40,Other,Australia,Data Analyst,1,Medium,4.1,0,87.1,Hybrid,4.5,2.9,5.8,Low,56,Yes
18041,42,Female,India,Data Scientist,16,Small,7.0,3,123.3,Coworking,6.5,2.8,13.6,High,72,No
18042,29,Other,Japan,Marketing,4,MNC,4.4,7,70.8,Coworking,8.6,3.2,13.7,Low,58,Yes
18043,24,Female,Canada,Data Analyst,1,MNC,8.3,5,98.4,Coworking,6.0,4.8,7.5,Low,89,No
18044,29,Female,Australia,Software Developer,0,Medium,5.9,2,158.0,Office,4.1,1.1,5.5,Low,51,Yes
18045,25,Male,India,Marketing,2,Medium,5.2,0,106.1,Home,6.6,1.3,12.7,High,65,No
